344.000000000000000 657.000000000000000 0.000000000576538 0.000028587308917 
344.000000000000000 577.000000000000000 0.000000000575791 0.000028758760409 
376.000000000000000 961.000000000000000 0.000000000593433 0.000029028937180 
374.000000000000000 336.000000000000000 0.000000000569870 0.000029078157960 
385.000000000000000 272.000000000000000 0.000000000573558 0.000029004338001 
354.000000000000000 272.000000000000000 0.000000000572078 0.000028930585461 
354.000000000000000 384.000000000000000 0.000000000569870 0.000029225998700 
320.000000000000000 304.000000000000000 0.000000000572817 0.000029250664699 
310.000000000000000 352.000000000000000 0.000000000569138 0.000028758760409 
283.000000000000000 272.000000000000000 0.000000000570604 0.000029300018756 
281.000000000000000 112.000000000000000 0.000000000569870 0.000029398814730 
290.000000000000000 208.000000000000000 0.000000000575045 0.000020856436601 
286.000000000000000 208.000000000000000 0.000000000575791 0.000023435894232 
322.000000000000000 160.000000000000000 0.000000000563339 0.000029994005083 
353.000000000000000 112.000000000000000 0.000000000566951 0.000029225998700 
362.000000000000000 208.000000000000000 0.000000000573558 0.000021476327156 
358.000000000000000 208.000000000000000 0.000000000572817 0.000023593547897 
367.000000000000000 209.000000000000000 0.000000000571340 0.000029423531948 
366.000000000000000 161.000000000000000 0.000000000574300 0.000029349402136 
366.000000000000000 289.000000000000000 0.000000000575045 0.000029300018756 
383.000000000000000 112.000000000000000 0.000000000567678 0.000029621530029 
392.000000000000000 208.000000000000000 0.000000000578792 0.000021519423319 
388.000000000000000 208.000000000000000 0.000000000576538 0.000023661266629 
