0.20000000000000001,93
0.21000000000000002,93
0.22,89
0.23000000000000001,89
0.24000000000000002,89
0.25,89
0.26000000000000001,88
0.27000000000000002,88
0.28000000000000003,87
0.29000000000000004,84
0.30000000000000004,85
0.31,85
0.32000000000000001,84
0.33000000000000002,84
0.34000000000000002,83
0.34999999999999998,83
0.35999999999999999,80
0.37,80
0.38,80
0.39000000000000001,80
0.40000000000000002,80
0.41000000000000003,79
0.42000000000000004,77
0.43000000000000005,76
0.45000000000000001,76
0.47000000000000003,76
0.48000000000000004,76
0.48999999999999999,73
0.5,73
0.51000000000000001,73
0.52000000000000002,73
0.53000000000000003,74
0.54000000000000004,75
0.55000000000000004,73
0.56000000000000005,70
0.57000000000000006,71
0.58000000000000007,70
0.59000000000000008,69
0.60000000000000009,70
0.6100000000000001,71
0.62,67
0.63,67
0.64000000000000001,66
0.65000000000000002,67
0.66000000000000003,67
0.67000000000000004,66
0.67999999999999994,66
0.68999999999999995,64
0.69999999999999996,65
0.70999999999999996,65
0.71999999999999997,64
0.72999999999999998,63
0.73999999999999999,64
0.75,61
0.76000000000000001,61
0.77000000000000002,62
0.78000000000000003,61
0.79000000000000004,61
0.80000000000000004,61
0.81000000000000005,58
0.82000000000000006,58
0.83000000000000007,58
0.84000000000000008,58
0.85000000000000009,58
0.8600000000000001,59
0.87000000000000011,55
0.88000000000000012,55
0.89000000000000012,55
0.90000000000000013,55
0.90999999999999992,56
0.91999999999999993,56
0.92999999999999994,52
0.93999999999999995,52
0.94999999999999996,53
0.95999999999999996,52
0.96999999999999997,52
0.97999999999999998,52
0.98999999999999999,49
1,49
1.01,49
1.02,50
1.03,50
1.04,47
1.05,46
1.0600000000000001,47
1.0700000000000001,47
1.0800000000000001,47
1.0900000000000001,47
1.1000000000000001,43
1.1100000000000001,44
1.1200000000000001,44
1.1300000000000001,44
1.1400000000000001,44
1.1500000000000001,41
1.1599999999999999,42
1.1699999999999999,41
1.1799999999999999,41
1.1899999999999999,41
1.2,38
1.21,39
1.22,39
1.23,39
1.24,39
1.25,36
1.26,36
1.27,35
1.28,36
1.29,33
1.3,33
1.3100000000000001,33
1.3200000000000001,33
1.3300000000000001,33
1.3400000000000001,30
1.3500000000000001,31
1.3599999999999999,29
1.3699999999999999,30
1.3799999999999999,27
1.3899999999999999,27
1.3999999999999999,28
1.4099999999999999,27
1.4199999999999999,29
1.4299999999999999,25
1.45,25
1.46,25
1.47,22
1.48,23
1.49,22
1.5,20
1.51,20
1.52,20
1.53,20
1.54,17
1.55,18
1.5600000000000001,17
1.5700000000000001,17
1.5800000000000001,16
1.5900000000000001,14
1.6000000000000001,15
1.6099999999999999,16
1.6199999999999999,15
1.6299999999999999,16
1.6399999999999999,15
1.6499999999999999,13
1.6599999999999999,13
1.6699999999999999,11
1.6799999999999999,12
1.6899999999999999,11
1.7,9
1.71,9
1.72,9
1.73,5
1.74,6
1.75,6
1.76,1
1.77,1
1.78,1
1.79,1
1.8,1
1.8100000000000001,1
1.8200000000000001,1
1.8300000000000001,1
1.8400000000000001,1
1.8500000000000001,1
1.8600000000000001,1
1.8699999999999999,1
1.8799999999999999,1
1.8899999999999999,1
1.8999999999999999,1
1.9099999999999999,1
1.9199999999999999,1
1.9299999999999999,1
1.9399999999999999,1
1.95,1
1.96,1
1.97,1
1.98,1
1.99,1
2,1
