1.080995e-11,7924
8.1034580000000007e-12,7924
1.170751e-11,7918
1.143365e-11,7925
1.129272e-11,7925
1.120177e-11,7931
1.092911e-11,7930
1.067143e-11,7922
1.048532e-11,7916
9.7466840000000005e-12,7906
8.7159790000000004e-12,7909
6.9494310000000004e-12,7904
4.8174579999999996e-12,7905
4.4436419999999999e-13,7898
6.0133680000000003e-12,7908
1.6659710000000001e-11,7900
3.6194840000000002e-11,7888
6.9308729999999995e-11,7890
6.9458469999999994e-11,7904
9.0005940000000003e-11,7900
1.68158e-10,7906
3.1595290000000002e-10,7900
3.1461929999999998e-10,7892
5.9688019999999997e-10,7906
1.1196479999999999e-09,7889
2.1833480000000001e-09,7908
2.1856730000000001e-09,7892
4.3207149999999996e-09,7911
8.5662919999999992e-09,7922
1.5604009999999999e-08,7950
1.5560060000000001e-08,7936
2.9985320000000003e-08,7980
3.0012240000000001e-08,8056
5.5712109999999998e-08,8061
9.8399270000000007e-08,8177
1.6340790000000001e-07,8314
1.6350789999999999e-07,8316
2.5972590000000001e-07,8511
3.89539e-07,8670
3.8902259999999998e-07,8669
5.5827219999999997e-07,8846
5.5759649999999997e-07,8837
4.9012319999999996e-07,8796
7.0523590000000004e-07,8967
5.6380479999999995e-07,8963
7.6670929999999996e-07,9003
7.6709390000000003e-07,8994
1.0513199999999999e-06,9227
1.3884239999999999e-06,9489
