0.000000000000000 0.189211634581667 8430.000000000000000 
0.100000000000000 0.267167831446665 8385.000000000000000 
0.200000000000000 0.416203633885585 8401.000000000000000 
0.300000000000000 0.487548044121198 8412.000000000000000 
0.400000000000000 0.624448220174613 8422.000000000000000 
0.500000000000000 0.690190237897676 8425.000000000000000 
0.600000000000000 0.816642789460684 8413.000000000000000 
0.700000000000000 0.877478632059578 8359.000000000000000 
0.800000000000000 0.994621542659273 8225.000000000000000 
0.900000000000000 1.105981653113026 8094.000000000000000 
1.000000000000000 1.211787059338645 7952.000000000000000 
1.100000000000000 1.312194725760321 7792.000000000000000 
1.200000000000000 1.407309118218826 7639.000000000000000 
1.300000000000000 1.497198622639783 7481.000000000000000 
1.400000000000000 1.581909855955157 7324.000000000000000 
1.500000000000000 1.699348743521602 7056.000000000000000 
1.600000000000000 1.805358909910171 6933.000000000000000 
1.700000000000000 1.900144293143482 6730.000000000000000 
1.800000000000000 2.009624782279356 6494.000000000000000 
1.900000000000000 2.100848718035262 6280.000000000000000 
2.000000000000000 2.207063737473835 6035.000000000000000 
2.100000000000000 2.303126868283364 5756.000000000000000 
2.200000000000000 2.397981255029073 5669.000000000000000 
2.300000000000000 2.498084947171001 5355.000000000000000 
