0,5.6723740000000003e-12
0.10000000000000001,6.8138069999999999e-12
0.20000000000000001,6.0003820000000003e-12
0.30000000000000004,5.3455669999999997e-12
0.40000000000000002,4.6565920000000004e-12
0.5,3.9943850000000003e-12
0.60000000000000009,3.5253459999999998e-12
0.70000000000000007,3.1531929999999999e-12
0.80000000000000004,2.662379e-12
0.90000000000000002,2.341763e-12
1,1.9372489999999999e-12
1.1000000000000001,1.6557850000000001e-12
1.2000000000000002,1.3283769999999999e-12
1.3,1.0814729999999999e-12
1.4000000000000001,7.8682620000000002e-13
1.5,6.2022590000000003e-13
1.6000000000000001,4.0228670000000001e-13
1.7000000000000002,1.9353669999999999e-13
1.8,8.4213609999999999e-15
1.8200000000000001,1.534369e-13
1.8400000000000001,3.2042459999999999e-13
1.8600000000000001,7.9661900000000002e-13
1.8800000000000001,1.193115e-12
1.9000000000000001,2.724167e-12
1.9200000000000002,5.5771389999999996e-12
1.9399999999999999,1.1902689999999999e-11
1.96,2.4446140000000001e-11
1.98,5.123506e-11
2,1.054811e-10
2.02,2.1840039999999999e-10
2.04,4.5202949999999998e-10
2.0600000000000001,9.2971259999999999e-10
2.0800000000000001,1.9076659999999999e-09
2.1000000000000001,3.8061069999999997e-09
2.1200000000000001,7.3880120000000002e-09
2.1400000000000001,1.4052680000000001e-08
2.1600000000000001,2.5205849999999999e-08
2.1800000000000002,4.3552180000000003e-08
2.2000000000000002,7.1059770000000002e-08
2.2200000000000002,1.084215e-07
2.2400000000000002,1.5950930000000001e-07
2.2600000000000002,2.2218109999999999e-07
2.2800000000000002,2.9841949999999998e-07
2.2999999999999998,3.8674059999999999e-07
2.3200000000000003,4.8575749999999996e-07
2.3399999999999999,5.9542440000000005e-07
2.3600000000000003,7.1558490000000005e-07
2.3799999999999999,8.4481540000000001e-07
2.3999999999999999,9.8300389999999991e-07
2.4199999999999999,1.129488e-06
2.4399999999999999,1.2827560000000001e-06
2.46,1.443737e-06
2.48,1.6118970000000001e-06
2.5,1.779903e-06
